AGI	AnimType	AttachEffectIndex	AttachEffectIndexBattle	BodyType	BoneType	BuffMidOffset	BuffTopOffset	CHA	CON	Cache	Category	CharacterBuff	CharacterBuffLv	ClassID	ClassName	ClassType	ClothType	CollectCard	CommPoint	CostumeListFemale	CostumeListMale	Create	CreationCard	DEAD	DEX	DamageOffset	DefaultArmor	DefaultArmorName	DefaultInvenItem	DefaultInvenItemCount	DefaultLWeapon	DefaultRWeapon	DefaultStance	Dummy_N_LH	Dummy_N_RH	EdgeColor	EngName	EqpAchieveSet	EqpArmorSet	EqpArtifactSet	EqpAssistSet	EqpBackSet	EqpBeltSet	EqpBootsSet	EqpBreastSet	EqpCostumeSet	EqpEarSet	EqpFaceSet	EqpGloveSet	EqpHeadSet	EqpNeckSet	EqpRingSet	EqpShoulderSet	EqpWeaponSet	EquipTown	EtcType	EventCard	ExpeditionTag	ExpertStance	Gender	HairType	HeadType	HitDummy	HitOffset	Home	IDL	INT	IconClass	JobDesc	JobSkill	JobSklName	KillVoice	LODDist	Mass	Name	OriginalDEADAni	PICK	PINCH	PoseType	RUN	RootNode	Rotation	RuneWordPercentage	STD	STR	STUN	ScaleF	ScaleM	SelfHitEffect	Size	TopDummy	UniqueHit	Value	VeteranStance	WLK	WeaponScale	WeightRatio	initLv
70	MIFUYU	None	None	PC_SET_ASUKA_BODY	PC_SET_MIFUYU	122	178	50	70	TRUE	Cityzen	ChaMHP	2	165	Mifuyu_Event	MIFUYU	Skirt	0	0	None	None	Hire	155048	None	60	140	15002	CrecementoMetal	0	0	10000	7206	Bareknuckle,BackGuardMI,RoofGuard,PlowGuard,MiddleGuardMI,TwinBladesMI	None	None	FFFFFF00	Mifuyu	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosMifuyu_JPN	None,Ear	None,	None,Glove,LGlove,MGlove	None,HatMifuyu_JPN	None,Necklace	None,Ring	None,Shoulder	100,100101,107,11901,11902	TRUE	None	0	25,5,3	None	Female	PC_SET_ASUKA_HAIR	PC_SET_ASUKA_HEAD	Bip01 Spine1	122	GranadoEspada	PC_IDL_MIFUYU	30	fighter	<$>87064</>	30113	Resuscitation	None	1200	0.9	<$>47065</>	NO	PC_PICK_MIFUYU	PC_PINCH_MIFUYU	MIFUYU	PC_RUN_MIFUYU	Bip01	FALSE	0	PC_STD_MIFUYU	70	PC_STUN_MIFUYU	0.9	0	HIT_Blood_Human	S	Dummy_State	NO	350	None	PC_WLK_MIFUYU	None	1	40
70	BLOODNAVYM	None	None	PC_SET_BLOODNAVYM_BODY	PC_SET_BLOODNAVYM	142	225	50	55	TRUE	Cityzen	ChaDEF	1	166	Hektor	HEKTOR	Normal	29141	0	None	None	Hire	22169	None	60	163	15001	CrecementoLeather	0	0	7211	7201	Bareknuckle,BackGuard,BloodyPunisher	None	None	FFFFFF00	Hektor	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None,	None,Glove,LGlove	None	None,Necklace	None,Ring	None,Shoulder	100,13311,13312	TRUE	None	22323	80,33,69	None	Male	PC_SET_BLOODNAVYM_HAIR	PC_SET_BLOODNAVYM_HEAD	Bip01 Spine1	142	GranadoEspada	PC_IDL_BLOODNAVYM	40	fighter	<$>178188</>	1102	Saluete	None	1200	0.9	<$>166101</>	NO	PC_PICK_BLOODNAVYM	PC_PINCH_BLOODNAVYM	BLOODNAVYM	PC_RUN_BLOODNAVYM	Bip01	TRUE	0	PC_STD_BLOODNAVYM	75	PC_STUN_BLOODNAVYM	1	1.05	HIT_Blood_Human	S	Dummy_State	YES	350	None	PC_WLK_BLOODNAVYM	Pistol 0.8	1	100
70	BLOODNAVYF	None	None	PC_SET_BLOODNAVYF_BODY	PC_SET_BLOODNAVYF	135	198	50	55	TRUE	Cityzen	ChaATK	1	167	Nina	NINA	Normal	29142	0	None	None	Hire	22170	None	60	155	15102	ExperimentalLeatherFGT	0	0	125307	125302	Bareknuckle,BackGuard,BloodyPunisher	None	None	FFCC00FF	Nina	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None,	None,Glove,LGlove	None	None,Necklace	None,Ring	None,Shoulder	100,13313,13314	TRUE	None	22324	41,69,80	None	Female	PC_SET_BLOODNAVYF_HAIR	PC_SET_BLOODNAVYF_HEAD	Bip01 Spine1	135	GranadoEspada	PC_IDL_BLOODNAVYF	40	fighter	<$>178189</>	1103	Saluete2	None	1200	0.9	<$>166103</>	NO	PC_PICK_BLOODNAVYF	PC_PINCH_BLOODNAVYF	BLOODNAVYF	PC_RUN_BLOODNAVYF	Bip01	TRUE	0	PC_STD_BLOODNAVYF	75	PC_STUN_BLOODNAVYF	1	1	HIT_Blood_Human	S	Dummy_State	YES	350	None	PC_WLK_BLOODNAVYF	Pistol 0.8	1	100
70	JAINA	None	None	PC_SET_JAINA_BODY	PC_SET_JAINA	137	200	50	55	TRUE	Cityzen	ChaASPD	1	168	Jaina	Jaina	Skirt	29143	0	None	None	Hire	22171	None	90	158	15104	ExperimentalCoatMUS	0	0	10000	125320	Bareknuckle,Cluster	None	None	FFCC00FF	Jaina	None,Achieve	None,Coat	None,Artifact	Fullmetalshell	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosJaina	None,Ear	None	None,Glove,LGlove	None,HatJaina	None,Necklace	None,Ring	None,Shoulder	13315,13316	TRUE	None	22325	29,74,58	None	Female	PC_SET_JAINA_HAIR	PC_SET_JAINA_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_JAINA	50	musketeer	<$>156359</>	1104	Fastidiousness	None	1200	1	<$>156358</>	NO	PC_PICK_JAINA	PC_PINCH_MUS	JAINA	PC_RUN_JAINA	Bip01	TRUE	0	PC_STD_JAINA	30	PC_STUN_MUS	1	1.011	HIT_Blood_Human	S	Dummy_State	NO	350	None	PC_WLK_JAINA	None	1	100
50	KANO2	None	None	PC_SET_NAVYKANO_BODY	PC_SET_NAVYKANO	137	200	70	55	TRUE	Cityzen	ChaIncINT	1	169	Kano2	KANO2	Skirt	29144	0	None	None	Hire	22172	None	40	158	15106	ExperimentalRobe	0	0	10000	125306	Bareknuckle,Mythos	None	None	FFCC00FF	Blood Navy Kano	None,Achieve	None,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosKano2	None,Ear	None,FaceKano2	None,Glove	None,HatKano2,HatSchoolKano2	None,Necklace	None,Ring	None,Shoulder	13317,13318	TRUE	None	22326	80,16,78	None	Female	PC_SET_NAVYKANO_HAIR	PC_SET_NAVYKANO_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KANO2	85	warlock	<$>156521</>	1105	Speedreading	None	1200	1	<$>156520</>	NO	PC_PICK_KANO2	PC_PINCH_KANO2	KANO2	PC_RUN_KANO2	Bip01	TRUE	0	PC_STD_KANO2	40	PC_STUN_KANO2	0.93	0	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_KANO2	None	1	100
50	KANO2	None	None	PC_SET_CHIEFKANO_BODY	PC_SET_CHIEFKANO	137	200	70	55	TRUE	Cityzen	ChaIncINT	1	170	Kano2Rare	KANO2RARE	Skirt	29145	0	None	None	Hire	22173	None	40	158	15106	ExperimentalRobe	0	0	10000	125306	Bareknuckle,Mythos	None	None	FFCC00FF	Commander Kano	None,Achieve	None,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosKano2	None,Ear	None,FaceKano2	None,Glove	None,HatSchoolKano2	None,Necklace	None,Ring	None,Shoulder	13319,13320	TRUE	None	22327	18,16,78	None	Female	PC_SET_CHIEFKANO_HAIR	PC_SET_CHIEFKANO_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KANO2	90	warlock	<$>156523</>	1105	Speedreading	None	1200	1	<$>156522</>	NO	PC_PICK_KANO2	PC_PINCH_KANO2	KANO2	PC_RUN_KANO2	Bip01	TRUE	0	PC_STD_KANO2	40	PC_STUN_KANO2	0.93	0	HIT_Blood_Human	S	Dummy_State	YES	345	None	PC_WLK_KANO2	None	1	100
60	ACLLA	None	None	PC_SET_ACLLA_BODY	PC_SET_ACLLA	137	200	50	50	TRUE	Cityzen	ChaMSATK	1	171	Aclla	ACLLA	Skirt	29146	0	None	None	Hire	22174	None	60	158	15106	ExperimentalRobe	0	0	10000	125313	PhantomIllusion,Zodiac	None	None	FFCC00FF	Aclla	None,Achieve	None,Robe,Coat	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosAclla	None,Ear	None	None,Glove	None,HatAclla	None,Necklace	None,Ring	None,Shoulder	13330,13331,13332	TRUE	None	22328	91,90,47	None	Female	PC_SET_ACLLA_HAIR	PC_SET_ACLLA_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_ACLLA	90	wizard	<$>168046</>	1106	Revolution	None	1200	1	<$>168045</>	NO	PC_PICK_ACLLA	PC_PINCH_ACLLA	ACLLA	PC_RUN_ACLLA	Bip01	TRUE	0	PC_STD_ACLLA	30	PC_STUN_ACLLA	1	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_ACLLA	None	1	100
65	NATALIE2	None	None	PC_SET_NATALIE2_BODY	PC_SET_NATALIE2	126	210	60	60	TRUE	Cityzen	ChaATK	2	172	NatalieRare	NATALIE2	Skirt	29147	0	None	None	Hire	22175	None	90	145	15102	ExperimentalLeatherFGT	0	0	10000	125304	Bareknuckle,TacticalShot	None	None	FFCC00FF	Banshee Natalie	None,Achieve	None,Leather,Coat	None,Artifact	None,Steelbullet	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosNatalieRare	None,Ear	None,	None,Glove,LGlove	None,HatNatalieRare	None,Necklace	None,Ring	None,Shoulder	13340,13341	TRUE	None	22329	50,20,83	None	Female	PC_SET_NATALIE2_HAIR	PC_SET_NATALIE2_HEAD	Bip01 Spine1	126	GranadoEspada	PC_IDL_NATALIE2	30	musketeer	<$>47075</>	1028	ShadowTrigger	None	1200	1	<$>168264</>	NO	PC_PICK_NATALIE2	PC_PINCH_NATALIE2	NATALIE2	PC_RUN_NATALIE2	Bip01	TRUE	0	PC_STD_NATALIE2	50	PC_STUN_NATALIE2	0.96	0	HIT_Blood_Human	S	Dummy_State	NO	355	None	PC_WLK_NATALIE2	None	1	100
70	DAISY	None	None	PC_SET_DAISY_BODY	PC_SET_DAISY	126	210	60	50	TRUE	Cityzen	ChaMSATK	2	173	Daisy	DAISY	Normal	29148	0	None	None	Hire	22176	None	80	145	15104	ExperimentalCoatMUS	0	0	10000	125315	Bareknuckle,Adventure	None	None	FFCC00FF	Daisy	None,Achieve	None,Coat	None,Artifact	None,SteelBolt	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosDaisy	None,Ear	None,	None,Glove,LGlove	None,HatDaisy	None,Necklace	None,Ring	None,Shoulder	13350,13351	TRUE	None	22330	39,49,67	None	Female	PC_SET_DAISY_HAIR	PC_SET_DAISY_HEAD	Bip01 Spine1	126	GranadoEspada	PC_IDL_DAISY	50	musketeer	<$>168332</>	1107	CheerUp2	None	1200	1	<$>167389</>	NO	PC_PICK_DAISY	PC_PINCH_DAISY	DAISY	PC_RUN_DAISY	Bip01	TRUE	0	PC_STD_DAISY	20	PC_STUN_DAISY	0.8	0	HIT_Blood_Human	S	Dummy_State	NO	330	None	PC_WLK_DAISY	CrossBow 0.8	1	100
75	BECKY	None	None	PC_SET_BECKY_BODY	PC_SET_BECKY	137	200	50	55	TRUE	Cityzen	ChaASPD	1	174	Becky	BECKY	Unique	29149	0	None	None	Hire	22177	None	55	158	15102	ExperimentalLeatherFGT	0	0	10000	125309	BareknuckleB2,FreezeOver	None	None	FFCC00FF	Becky	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None	None,Glove,LGlove	None,HatBecky	None,Necklace	None,Ring	None,Shoulder	13360,13361	TRUE	None	22331	43,68,14	None	Female	PC_SET_BECKY_HAIR	PC_SET_BECKY_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_BECKY	85	warlock	<$>168604</>	1108	IceBlocking	None	1200	1	<$>168603</>	NO	PC_PICK_BECKY	PC_PINCH_BECKY	BECKY	PC_RUN_BECKY	Bip01	TRUE	0	PC_STD_BECKY	40	PC_STUN_BECKY	1	0	HIT_Blood_Human	S	Dummy_State	YES	360	None	PC_WLK_BECKY	IceBrc 1.2	1	100
70	KEI	None	None	PC_SET_KEI_BODY	PC_SET_KEI	137	220	50	45	TRUE	Cityzen	ChaREle	2	175	Kei	KEI	Normal	29150	0	None	None	Hire	22178	None	50	158	15101	ExperimentalMetal	0	0	10000	125317	Bareknuckle,Gaebolg	None	None	FFCC00FF	Kei	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None	None,Ear	None	None,Glove,LGlove,MGlove	None	None,Necklace	None,Ring	None,Shoulder	13362,13363	TRUE	None	22332	81,46,90	None	Male	PC_SET_KEI_HAIR	PC_SET_KEI_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KEI	40	fighter	<$>168744</>	1109	Gias	None	1200	1	<$>168743</>	NO	PC_PICK_KEI	PC_PINCH_KEI	KEI	PC_RUN_KEI	Bip01	TRUE	0	PC_STD_KEI	80	PC_STUN_KEI	0	1.06	HIT_Blood_Human	S	Dummy_State	YES	335	None	PC_WLK_KEI	Javelin 1.8	1	100
60	BERTHEICE	Pc_BertheIce	Pc_BertheIce	PC_SET_BERTHEICE_BODY	PC_SET_BERTHEICE	137	200	60	40	TRUE	Cityzen	ChaMSATK	1	176	BertheIce	BERTHEICE	Unique	29151	0	None	None	Hire	22179	None	50	158	15104	ExperimentalCoatMUS	0	0	10000	125306	PhantomIllusion2,Todestrieb	None	None	FFCC00FF	Snowflake Berthe	None,Achieve	None,Coat,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible	None,Ear	None	None,Glove	None	None,Necklace	None,Ring	None,Shoulder	13371,13372,13373	TRUE	None	22333	78,77,64	None	Female	PC_SET_BERTHEICE_HAIR	PC_SET_BERTHEICE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_BERTHEICE	90	wizard	<$>180500</>	1110	Chills	None	1200	1	<$>180499</>	NO	PC_PICK_BERTHEICE	PC_PINCH_BERTHEICE	BERTHEICE	PC_RUN_BERTHEICE	Bip01	TRUE	0	PC_STD_BERTHEICE	50	PC_STUN_BERTHEICE	0.915	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_BERTHEICE	None	1	100
50	SCARLET	None	None	PC_SET_SCARLET_BODY	PC_SET_SCARLET	137	200	60	40	TRUE	Cityzen	ChaCRTATK	2	177	Scarlet	SCARLET	Unique	29152	0	None	None	Hire	22180	None	60	158	15102	ExperimentalLeatherFGT	0	0	10000	125310	BareknuckleSC,Malediction	None	Dummy_BACK_Dagger_R1	FFCC00FF	Scarlet	None,Achieve	None,Coat,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosScarlet	None,Ear	None,FaceScarlet	None,Glove,LGlove	None,HatScarlet	None,Necklace	None,Ring	None,Shoulder	13381,13382	TRUE	None	22334	53,82,16	None	Female	PC_SET_SCARLET_HAIR	PC_SET_SCARLET_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_SCARLET	40	wizard	<$>180732</>	1111	Jinx	None	1200	1	<$>180731</>	NO	PC_PICK_SCARLET	PC_PINCH_SCARLET	SCARLET	PC_RUN_SCARLET	Bip01	TRUE	0	PC_STD_SCARLET	90	PC_STUN_SCARLET	0.857	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_SCARLET	Dagger 0.5	1	100
70	CIEL	None	None	PC_SET_CIEL_BODY	PC_SET_CIEL	137	200	50	75	TRUE	Cityzen	ChaPCDEF	1	178	Ciel	CIEL	Normal	29153	0	None	None	Hire	22181	None	40	158	15102	ExperimentalLeatherFGT	0	0	10000	125326	Bareknuckle,Savate	None	Dummy_R_CALF	FFCC00FF	Ciel	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosCiel	None,Ear	None,FaceCiel	None,Glove,LGlove	None,HatCiel	None,Necklace	None,Ring	None,Shoulder	13383,13384	TRUE	None	22335	82,53,43	None	Female	PC_SET_CIEL_HAIR	PC_SET_CIEL_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_CIEL	40	fighter	<$>180922</>	1112	Disruption	None	1200	1	<$>180921</>	NO	PC_PICK_CIEL	PC_PINCH_FGT	CIEL	PC_RUN_CIEL	Bip01	TRUE	0	PC_STD_CIEL	70	PC_STUN_FGT	1	0	HIT_Blood_Human	S	Dummy_State	NO	345	None	PC_WLK_CIEL	None	1	100
60	HERMES	None	None	PC_SET_HERMES_BODY	PC_SET_HERMES	126	210	60	55	TRUE	Cityzen	ChaATK	1	179	Hermes	HERMES	Skirt	29154	0	None	None	Hire	22182	None	80	145	15104	ExperimentalCoatMUS	0	0	10000	125361	Bareknuckle,Whisper	None	None	FFCC00FF	Hermes	None,Achieve	None,Coat	None,Artifact	None,Fullmetalshell	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosHermes	None,Ear	None,	None,Glove,LGlove	None,HatHermes	None,Necklace	None,Ring	None,Shoulder	13387,13388	TRUE	None	22336	6,82,53	None	Female	PC_SET_HERMES_HAIR	PC_SET_HERMES_HEAD	Bip01 Spine1	126	GranadoEspada	PC_IDL_HERMES	50	musketeer	<$>181091</>	1113	Reloadbullet	None	1200	1	<$>181090</>	NO	PC_PICK_HERMES	PC_PINCH_HERMES	HERMES	PC_RUN_HERMES	Bip01	TRUE	0	PC_STD_HERMES	40	PC_STUN_HERMES	0.98	0	HIT_Blood_Human	S	Dummy_State	NO	345	None	PC_WLK_HERMES	None	1	100
60	FGT	None	None	PC_SET_FGT_BODY	PC_SET_FGT,PC_SET_FGT1	135	198	50	70	TRUE	Pioneer	None	0	180	FighterGame	FGT	Normal	0	0	42051,42020,42501,42502,42503,42504,42014,42025,42026,42027,42029,42030,42042	42051,42020,42501,42502,42503,42504,42014,42025,42026,42027,42029,42030,42042,42023	Hire	0	None	60	155	14000	NoArmor	0	0	10000	10000	Bareknuckle,BackGuardGame	None	None	FF00FF00	FighterGame	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back,BackFGT	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosALL,CosFGT,CosLeather	None,Ear	None,FaceFGT	None,Glove,LGlove,MGlove	None,Hat,HatFGT,HatFC	None,Necklace	None,Ring	None,Shoulder	100,9400	TRUE	None	0	1,1,1	None	Both	PC_SET_FGT_HAIR	PC_SET_FGT_HEAD,PC_SET_FGT1_HEAD	Bip01 Spine1	135	GranadoEspada	PC_IDL_FGT	40	None	<$>87015</>	0	None	None	1200	1	<$>9971</>	NO	PC_PICK_FGT	PC_PINCH_FGT	FGT,FGT1	PC_RUN_FGT	Bip01	FALSE	0	PC_STD_FGT	60	PC_STUN_FGT	0.956	1	HIT_Blood_Human	S	Dummy_State	NO	340	None	PC_WLK_FGT	None	1	1
60	MUS	None	None	PC_SET_MUS_BODY	PC_SET_MUS,PC_SET_MUS1	137	200	50	50	TRUE	Pioneer	None	0	181	MusketeerGame	MUS	Normal	0	0	42051,42047,42501,42508,42509,42510,42032,42033,42034,42044	42051,42047,42501,42508,42509,42510,42032,42033,42034,42044	Hire	0	None	80	158	14000	NoArmor	0	0	10000	10000	Bareknuckle,KneelingShot	None	None	FF00FF00	MusketeerGame	None,Achieve	None,Coat	None,Artifact	None,Steelbullet,LargeCaliberBullet	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosALL,CosMUS,CosCoat	None,Ear	None,FaceMUS	None,Glove,LGlove	None,Hat,HatMUS	None,Necklace	None,Ring	None,Shoulder	400,9401	TRUE	None	0	1,1,1	None	Both	PC_SET_MUS_HAIR	PC_SET_MUS_HEAD,PC_SET_MUS1_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	30	None	<$>87018</>	0	None	None	1200	1	<$>9974</>	NO	PC_PICK_MUS	PC_PINCH_MUS	MUS,MUS1	PC_RUN_MUS	Bip01	FALSE	0	PC_STD_MUS	50	PC_STUN_MUS	0.95	1.011	HIT_Blood_Human	S	Dummy_State	NO	320	None	PC_WLK_MUS	None	1	1
50	WIZ	None	None	PC_SET_CATHERINE_BODY	PC_SET_CATHERINE	128	187	50	50	TRUE	Cityzen	None	0	182	CatherineSTRGame	CATHERINE	Normal	0	0	None	None	Hire	0	None	50	147	14000	NoArmor	0	0	10000	10000	Bareknuckle,BackGuard	None	None	FFFFFF00	Catherine of strengthGame	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosCathe	None,Ear	None,	None,Glove,LGlove	None,HatCathe	None,Necklace	None,Ring	None,Shoulder	3400,9402	TRUE	None	0	1,1,1	None	Female	PC_SET_CATHERINE_HAIR	PC_SET_CATHERINE_HEAD	Bip01 Spine1	128	GranadoEspada	PC_IDL_WIZ	50	None	<$>87045</>	0	None	None	1200	1	<$>47030</>	NO	PC_PICK_WIZ	PC_PINCH_WIZ	WIZ	PC_RUN_WIZ	Bip01	FALSE	0	PC_STD_WIZ	80	PC_STUN_WIZ	0.944	0	HIT_Blood_Human	S	Dummy_State	NO	330	None	PC_WLK_WIZ	None	1	1
50	WIZ	None	None	PC_SET_WIZ_BODY	PC_SET_WIZ,PC_SET_WIZ1	137	200	70	40	TRUE	Pioneer	None	0	183	WizardGame	WIZ	Skirt	0	0	42051,42049,42501,42511,42512,42513,42032,42033,42034,42044,42015	42051,42049,42501,42511,42512,42513,42032,42033,42034,42044	Hire	0	None	40	158	14000	NoArmor	0	0	10000	10000	Psychokinesis,IncantationGame,LevitationGame	None	None	FF00FF00	WizardGame	None,Achieve	None,Coat	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosALL,CosWIZ,CosCoat	None,Ear	None,FaceWIZ	None,Glove	None,Hat,HatWIZ	None,Necklace	None,Ring	None,Shoulder	200,9403	TRUE	None	0	1,1,1	None	Both	PC_SET_WIZ_HAIR	PC_SET_WIZ_HEAD,PC_SET_WIZ1_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_WIZ	70	None	<$>104393</>	0	None	None	1200	1	<$>9972</>	NO	PC_PICK_WIZ	PC_PINCH_WIZ	WIZ,WIZ1	PC_RUN_WIZ	Bip01	FALSE	0	PC_STD_WIZ	30	PC_STUN_WIZ	0.967	1.011	HIT_Blood_Human	S	Dummy_State	NO	300	None	PC_WLK_WIZ	None	1	1
70	FGT	None	None	PC_SET_RAVEN_BODY	PC_SET_RAVEN	135	198	50	60	TRUE	Cityzen	None	0	184	RavenGame	RAVEN	Normal	0	0	None	None	Hire	0	None	70	155	14000	NoArmor	0	0	10000	10000	Bareknuckle,AimingShotGame	None	None	FFFFFF00	RavenGame	None,Achieve	None,Leather	None,Artifact	None,LargeCaliberBullet	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosRaven	None,Ear	None,	None,Glove,LGlove	None	None,Necklace	None,Ring	None,Shoulder	100,9404	TRUE	None	0	1,1,1	None	Male	PC_SET_RAVEN_HAIR	PC_SET_RAVEN_HEAD	Bip01 Spine1	135	GranadoEspada	PC_IDL_FGT	30	None	<$>87067</>	0	None	None	1200	1	<$>5353</>	NO	PC_PICK_WIZ	PC_PINCH_FGT	RAVEN	PC_RUN_FGT	Bip01	FALSE	0	PC_STD_RAVEN	70	PC_STUN_FGT	0	1	HIT_Blood_Human	S	Dummy_State	NO	350	None	PC_WLK_FGT	None	1	1
80	OLIVIA	None	None	PC_SET_OLIVIA2_BODY	PC_SET_OLIVIA2	137	200	50	60	TRUE	Cityzen	None	0	185	CustomSpyOlivia	SPYOLIVIA	Normal	0	0	None	None	Hire	0	None	50	158	14000	NoArmor	0	0	10000	10000	Bareknuckle,CustomSpyOlivia	None	None	FFCC00FF	SpyOlivia	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None	None,Glove,LGlove	None	None,Necklace	None,Ring	None,Shoulder	100,9405	TRUE	None	0	1,1,1	None	Female	PC_SET_OLIVIA2_HAIR	PC_SET_OLIVIA2_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	30	fighter	<$>94804</>	20022	Acrobatic_custom	None	1200	1	<$>94803</>	NO	PC_PICK_FGT	PC_PINCH_FGT	OLIVIA	PC_RUN_OLIVIA	Bip01	FALSE	0	PC_STD_OLIVIA	70	PC_STUN_FGT	0.97	1.011	HIT_Blood_Human	S	Dummy_State	NO	340	None	PC_WLK_OLIVIA	None	1	1
90	KESS	None	None	PC_SET_KESS_BODY	PC_SET_KESS	137	200	50	100	TRUE	Cityzen	None	0	186	CustomKess	KESS	Normal	0	0	None	None	Hire	0	None	120	158	14000	NoArmor	0	0	10000	10000	Bareknuckle,CustomPunisher	None	None	FFFFFF00	Kess	None,Achieve	None,Coat	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None	None,Glove,LGlove	None	None,Necklace	None,Ring	None,Shoulder	100,9406	TRUE	None	0	1,1,1	None	Male	PC_SET_KESS_HAIR	PC_SET_KESS_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KESS	40	musketeer	<$>66796</>	0	None	None	1200	1	<$>81499</>	NO	PC_PICK_KESS	PC_PINCH_MUS	KESS	PC_RUN_KESS	Bip01	FALSE	0	PC_STD_KESS	60	PC_STUN_MUS	0.918	1.011	HIT_Blood_Human	S	Dummy_State	NO	460	None	PC_WLK_KESS	None	1	1
80	FGT	None	None	NPC_SET_REB_STOR_BODY	NPC_SET_REB_STOR	131	192	50	80	TRUE	Cityzen	None	0	187	CustomNeolith	NEO	Normal	0	0	None	None	Hire	0	None	80	151	14000	NoArmor	0	0	10000	10000	Bareknuckle,BackGuardN,MiddleGuard,LowGuard,HangingGuard,CustomRoyalGuard	None	None	FFFFFF00	Lyndon	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None,	None,Glove,LGlove	None,	None,Necklace	None,Ring	None,Shoulder	3400,3401,3402,3403,3404,3405,3406,3407,3408,3409,3411,3412,3413,3414,3415,3500,3501,3502,3503,3504,3401,3403,3414,3415,3600,3601,3602,3603,3604,3605,3606,3607,3607,3608,3609,3610,3611,3612,3800,3801,3401,3403,3414,3415,6903,9303,9407,9603,9701	TRUE	None	0	1,1,1	None	Male	None	NPC_SET_REB_STOR_HEAD	Bip01 Spine1	131	GranadoEspada	PC_IDL_FGT	40	fighter	<$>47009</>	25007	CustomLeadership	None	1200	1	<$>47096</>	NO	PC_PICK_FGT	PC_PINCH_FGT	FGT	PC_RUN_FGT	Bip01	FALSE	0	PC_STD_FGT	80	PC_STUN_FGT	0	0.897	HIT_Blood_Human	S	Dummy_State	NO	410	None	PC_WLK_FGT	None	1	1
