ClassID	ClassName	Condition1	Condition2	Condition3	Condition4	Condition5	Condition6	Condition7	Condition8	Location1	Location2	Location3	Location4	Location5	Location6	Location7	Location8	Map1	Map2	Map3	Map4	Map5	Map6	Map7	Map8	Npc1	Npc2	Npc3	Npc4	Npc5	Npc6	Npc7	Npc8	QuestLv1	QuestLv2	QuestLv3	QuestLv4	QuestLv5	QuestLv6	QuestLv7	QuestLv8	Reward1	Reward2	Reward3	Reward4	Reward5	Reward6	Reward7	Reward8	Scenario	StartMap	StartNpc	Title	TotalStage	Type	WarLocation1	WarLocation2	WarLocation3	WarLocation4	WarLocation5	WarLocation6	WarLocation7	WarLocation8
52014	Quest_52014	<$>56672</>	<$>56673</>	None	None	None	None	None	None	<$>47486</>	<$>3977</>	None	None	None	None	None	None	btl_ktv04	auch_basic	None	None	None	None	None	None	C1_KTV_INVIERNO	C1_AUCH_AIDE	None	None	None	None	None	None	112	112	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>56672</>	btl_ktv04	C1_KTV_INVIERNO	<$>47741</>	2	Scout	None	None	None	None	None	None	None	None
52015	Quest_52015	<$>109934</>	None	None	None	None	None	None	None	<$>47487</>	None	None	None	None	None	None	None	btl_ktv05	None	None	None	None	None	None	None	EVENT_ICE_DOOR	None	None	None	None	None	None	None	112	0	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>109933</>	btl_ktv03	C1_KTV_READERRESCU	<$>25551</>	1	Choice	btl_ktv05 29303 23904	None	None	None	None	None	None	None
52501	Quest_52501	None	None	None	None	None	None	None	None	<$>6284</>	None	None	None	None	None	None	None	btl_sed01	None	None	None	None	None	None	None	SED01_ACORCHADO	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>8782</>	None	None	None	None	None	None	None	<$>56675</>	office_auch	SED01_ACORCHADO	<$>56674</>	1	Choice	btl_sed01 - -	None	None	None	None	None	None	None
52502	Quest_52502	None	None	None	None	None	None	None	None	<$>164851</>	None	None	None	None	None	None	None	btl_sed01	None	None	None	None	None	None	None	SED01_ACORCHADO	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>33486</>	None	None	None	None	None	None	None	<$>56677</>	office_auch	SED01_ACORCHADO	<$>56676</>	1	Choice	ust_basic 15359 14875 btl_ust03 -17904 15019	None	None	None	None	None	None	None
52503	Quest_52503	None	None	None	None	None	None	None	None	<$>164851</>	None	None	None	None	None	None	None	btl_sed01	None	None	None	None	None	None	None	SED01_ACORCHADO	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>33486</>	None	None	None	None	None	None	None	<$>56677</>	office_auch	SED01_ACORCHADO	<$>56679</>	1	Choice	ust_basic 15359 14875 btl_ust03 -17904 15019	None	None	None	None	None	None	None
52504	Quest_52504	None	None	None	None	None	None	None	None	<$>164851</>	None	None	None	None	None	None	None	btl_sed01	None	None	None	None	None	None	None	SED01_ACORCHADO	None	None	None	None	None	None	None	120	0	1	1	1	1	1	1	<$>33486</>	None	None	None	None	None	None	None	<$>56677</>	office_auch	SED01_ACORCHADO	<$>56680</>	1	Mission	ust_basic 15359 14875 btl_ust03 -17904 15019	None	None	None	None	None	None	None
53001	Quest_53001	<$>56682</>	<$>56673</>	None	None	None	None	None	None	<$>47503</>	<$>3977</>	None	None	None	None	None	None	office_auch	auch_basic	None	None	None	None	None	None	C1_AUCH_SIMON	C1_AUCH_AIDE	None	None	None	None	None	None	64	64	1	1	1	1	1	1	<$>27187</>	<$>33838</>	None	None	None	None	None	None	<$>56681</>	auch_basic	C1_AUCH_AIDE	<$>13414</>	2	Msg	None	None	None	None	None	None	None	None
53002	Quest_53002	None	None	None	None	None	None	None	None	<$>28784</>	None	None	None	None	None	None	None	auch_basic	None	None	None	None	None	None	None	C1_AUCH_AIDE	None	None	None	None	None	None	None	68	0	1	1	1	1	1	1	<$>82521</>	None	None	None	None	None	None	None	<$>125543</>	auch_basic	C1_AUCH_AIDE	<$>13415</>	1	Msg	btl_auch02 - -	None	None	None	None	None	None	None
53003	Quest_53003	None	None	None	None	None	None	None	None	<$>47427</>	None	None	None	None	None	None	None	auch_basic	None	None	None	None	None	None	None	C1_AUCH_AIDE	None	None	None	None	None	None	None	74	0	1	1	1	1	1	1	<$>82522</>	None	None	None	None	None	None	None	<$>125544</>	auch_basic	C1_AUCH_AIDE	<$>13416</>	1	Msg	dun_tor01 -14457 -5	None	None	None	None	None	None	None
53004	Quest_53004	None	None	None	None	None	None	None	None	<$>28785</>	None	None	None	None	None	None	None	auch_basic	None	None	None	None	None	None	None	C1_AUCH_AIDE	None	None	None	None	None	None	None	80	0	1	1	1	1	1	1	<$>125546</>	None	None	None	None	None	None	None	<$>125545</>	auch_basic	C1_AUCH_AIDE	<$>13417</>	1	Msg	btl_auch03 - -	None	None	None	None	None	None	None
53005	Quest_53005	<$>56693</>	<$>56695</>	<$>56696</>	None	None	None	None	None	<$>3977</>	<$>47404</>	<$>3977</>	None	None	None	None	None	auch_basic	None	auch_basic	None	None	None	None	None	EVENT_AUCH_GRAND	None	C1_AUCH_AIDE	None	None	None	None	None	98	98	98	1	1	1	1	1	<$>82524</>	<$>82524</>	<$>82524</>	None	None	None	None	None	<$>56691</>	auch_basic	C1_AUCH_AIDE	<$>13418</>	3	Msg	None	dun_jaq03 22766 -19955 200 dun_jaq03 22766 -17606 200 dun_jaq03 10300 -14173 600 dun_jaq03 10300 4953 900 dun_jaq03 31257 -9295 599 dun_jaq03 30534 5337 900 dun_jaq03 22484 13093 1300 dun_jaq03 14455 18345 1500 dun_jaq03 8327 15945 1500 dun_jaq03 363 17803 1700 dun_jaq03 -4333 17984 1700 dun_jaq03 -4548 24117 1700 dun_jaq03 386 21195 1700 dun_jaq03 -4514 24307 1700 dun_jaq03 -16257 20694 2100 dun_jaq03 -23664 20694 2300 dun_jaq03 -29807 24126 2500 dun_jaq03 -31548 21081 2500 dun_jaq03 -27419 21179 2500 dun_jaq03 -29265 10035 2700 dun_jaq03 -32637 9970 2700 dun_jaq03 -32988 6879 2700 dun_jaq03 -34501 5982 2700	None	None	None	None	None	None
53006	Quest_53006	<$>56698</>	<$>56700</>	None	None	None	None	None	None	<$>3976</>	<$>3977</>	None	None	None	None	None	None	reb_basic	auch_basic	None	None	None	None	None	None	C1_REB_LINDEN	C1_AUCH_AIDE	None	None	None	None	None	None	100	100	0	1	1	1	1	1	<$>27187</>	<$>82894</>	None	None	None	None	None	None	<$>56697</>	auch_basic	C1_AUCH_AIDE	<$>13419</>	2	Msg	None	None	None	None	None	None	None	None
53007	Quest_53007	<$>56702</>	<$>125547</>	<$>125548</>	None	None	None	None	None	<$>8793</>	<$>8793</>	<$>1293</>	None	None	None	None	None	ust_basic	None	coim_basic	None	None	None	None	None	C1_UST_GRANDMA	None	NPC_COIM_TICKETGIRL	None	None	None	None	None	100	100	100	1	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	None	None	<$>56701</>	auch_basic	C1_AUCH_AIDE	<$>13420</>	3	Msg	None	ust_basic - -	None	None	None	None	None	None
53008	Quest_53008	<$>56705</>	<$>82526</>	<$>56708</>	None	None	None	None	None	<$>3977</>	<$>3977</>	<$>3977</>	None	None	None	None	None	auch_basic	auch_basic	auch_basic	None	None	None	None	None	C1_AUCH_AIDE	C1_AUCH_AIDE	C1_AUCH_AIDE	None	None	None	None	None	100	100	100	1	1	1	1	1	<$>27187</>	<$>27187</>	<$>125549</>	None	None	None	None	None	<$>99416</>	auch_basic	C1_AUCH_AIDE	<$>12208</>	3	Msg Scout	None	None	None	None	None	None	None	None
53009	Quest_53009	<$>56711</>	<$>56712</>	<$>56708</>	None	None	None	None	None	<$>47485</>	<$>47485</>	<$>3977</>	None	None	None	None	None	auch_basic	auch_basic	auch_basic	None	None	None	None	None	C1_AUCH_AIDE	C1_AUCH_AIDE	C1_AUCH_AIDE	None	None	None	None	None	103	103	103	1	1	1	1	1	<$>27187</>	<$>27187</>	<$>30393</>	None	None	None	None	None	<$>99417</>	auch_basic	C1_AUCH_AIDE	<$>56709</>	3	Scout	btl_ktv02 -2736 18329 2592	btl_ktv02 -2736 18329	None	None	None	None	None	None
53010	Quest_53010	<$>56682</>	None	None	None	None	None	None	None	<$>47503</>	None	None	None	None	None	None	None	office_auch	None	None	None	None	None	None	None	C1_AUCH_SIMON	None	None	None	None	None	None	None	105	0	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>56681</>	None	None	<$>12574</>	1	Msg	None	None	None	None	None	None	None	None
53011	Quest_53011	<$>56715</>	None	None	None	None	None	None	None	<$>47500</>	None	None	None	None	None	None	None	office_coim	None	None	None	None	None	None	None	C1_COIM_CALYCE	None	None	None	None	None	None	None	105	0	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>56714</>	office_auch	C1_AUCH_SIMON	<$>13016</>	1	Msg	None	None	None	None	None	None	None	None
53012	Quest_53012	<$>56718</>	None	None	None	None	None	None	None	<$>56717</>	None	None	None	None	None	None	None	reb_basic	None	None	None	None	None	None	None	C1_CASTLE_SOLM	None	None	None	None	None	None	None	105	0	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>56716</>	office_coim	C1_COIM_CALYCE	<$>29505</>	1	Msg	None	None	None	None	None	None	None	None
53013	Quest_53013	<$>56721</>	None	None	None	None	None	None	None	<$>56720</>	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	105	0	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>56719</>	reb_basic	C1_CASTLE_SOLM	<$>29506</>	1	Msg	reb_basic -5930 18903 426 reb_basic -1495 -5256 -205  reb_basic 1886 5072 -205 reb_basic -8533 -6536 -388 btl_reb01 -12246 12919 -1867	None	None	None	None	None	None	None
53014	Quest_53014	<$>56723</>	None	None	None	None	None	None	None	<$>47503</>	None	None	None	None	None	None	None	office_auch	None	None	None	None	None	None	None	C1_AUCH_SIMON	None	None	None	None	None	None	None	105	0	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>56722</>	None	None	<$>29507</>	1	Msg	None	None	None	None	None	None	None	None
53015	Quest_53015	<$>56726</>	None	None	None	None	None	None	None	<$>3977</>	None	None	None	None	None	None	None	auch_basic	None	None	None	None	None	None	None	C1_AUCH_AIDE	None	None	None	None	None	None	None	110	0	1	1	1	1	1	1	<$>27187</>	None	None	None	None	None	None	None	<$>56725</>	auch_basic	C1_AUCH_AIDE	<$>56724</>	1	Msg	None	None	None	None	None	None	None	None
54001	Quest_54001	<$>56727</>	None	None	None	None	None	None	None	<$>47503</>	None	None	None	None	None	None	None	office_auch	None	None	None	None	None	None	None	C1_AUCH_SIMON	None	None	None	None	None	None	None	78	0	1	1	1	1	1	1	<$>13438</>	None	None	None	None	None	None	None	<$>56681</>	office_auch	C1_AUCH_SIMON	<$>29470</>	1	Msg	None	None	None	None	None	None	None	None
54002	Quest_54002	<$>56729</>	<$>56730</>	<$>56708</>	None	None	None	None	None	<$>28789</>	<$>3977</>	<$>3977</>	None	None	None	None	None	btl_jaq02	office_auch	auch_basic	None	None	None	None	None	BTLJAQ02_GARSIA	C1_AUCH_SIMON	C1_AUCH_AIDE	None	None	None	None	None	78	78	78	1	1	1	1	1	<$>33838</>	<$>33838</>	<$>13438</>	None	None	None	None	None	<$>56728</>	office_auch	C1_AUCH_SIMON	<$>29471</>	3	Msg	btl_jaq02 28400 -12194	None	None	None	None	None	None	None
54003	Quest_54003	<$>56727</>	<$>56732</>	<$>82895</>	<$>56727</>	None	None	None	None	<$>47503</>	<$>3977</>	<$>47486</>	<$>47503</>	None	None	None	None	office_auch	office_auch	btl_ktv04	office_auch	None	None	None	None	C1_AUCH_SIMON	C1_AUCH_SIMON	C1_KTV_INVIERNO	C1_AUCH_SIMON	None	None	None	None	103	103	103	103	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	<$>105080</>	None	None	None	None	<$>56731</>	office_auch	C1_AUCH_SIMON	<$>29503</>	4	Msg Scout	None	None	None	None	None	None	None	None
54004	Quest_54004	<$>56736</>	None	None	None	None	None	None	None	<$>47503</>	None	None	None	None	None	None	None	office_auch	None	None	None	None	None	None	None	C1_AUCH_SIMON	None	None	None	None	None	None	None	103	0	1	1	1	1	1	1	<$>105080</>	None	None	None	None	None	None	None	<$>56735</>	office_auch	C1_AUCH_SIMON	<$>12570</>	1	Scout	None	None	None	None	None	None	None	None
54005	Quest_54005	<$>56739</>	None	None	None	None	None	None	None	<$>56738</>	None	None	None	None	None	None	None	mission_safetyhouse	None	None	None	None	None	None	None	AUCH_HELLENA	None	None	None	None	None	None	None	105	0	1	1	1	1	1	1	<$>13438</>	None	None	None	None	None	None	None	<$>56737</>	office_auch	C1_AUCH_SIMON	<$>12572</>	1	Msg Scout	auch_basic 573 -6638 1055	None	None	None	None	None	None	None
54006	Quest_54006	<$>56742</>	<$>16311</>	<$>181925</>	None	None	None	None	None	<$>47503</>	<$>16310</>	<$>47503</>	None	None	None	None	None	office_auch	office_auch	office_auch	None	None	None	None	None	C1_AUCH_SIMON	C1_AUCH_SIMON	C1_AUCH_SIMON	None	None	None	None	None	125	125	125	1	1	1	1	1	<$>13438</>	<$>27187</>	<$>27187</>	None	None	None	None	None	<$>56741</>	office_auch	C1_AUCH_SIMON	<$>56740</>	3	Scout	None	dun_jaq05 -16828 13527	None	None	None	None	None	None
54007	Quest_54007	<$>177287</>	<$>177289</>	<$>177287</>	<$>177290</>	<$>177291</>	<$>177292</>	None	None	<$>47503</>	<$>177288</>	<$>47503</>	<$>81060</>	<$>81060</>	<$>81060</>	None	None	office_auch	None	office_auch	bst_lab	None	None	None	None	C1_AUCH_VALLERIA	None	C1_AUCH_VALLERIA	C1_BST_MARCHETTI	None	None	None	None	130	130	130	130	130	130	1	1	<$>13438</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	None	None	<$>177285</>	office_auch	C1_AUCH_VALLERIA	<$>177284</>	6	Scout	None	auch_basic 11429 -1824 2045	None	None	bst_basic 18200 -15647 561	bst_lab 964 -1535 -27	None	None
54008	Quest_54008	<$>56742</>	<$>177287</>	<$>177295</>	<$>160441</>	<$>177296</>	<$>177297</>	<$>177298</>	<$>177299</>	<$>47503</>	<$>47503</>	<$>47500</>	<$>47500</>	<$>88731</>	<$>47500</>	<$>47503</>	<$>28792</>	office_auch	office_auch	office_coim	office_coim	None	office_coim	office_auch	None	C1_AUCH_SIMON	C1_AUCH_VALLERIA	C1_COIM_GERARD	C1_COIM_CALYCE	None	C1_COIM_CALYCE	C1_AUCH_VALLERIA	None	130	130	130	130	130	130	130	130	<$>13438</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>13438</>	<$>177294</>	office_auch	C1_AUCH_SIMON	<$>177293</>	8	Scout	None	None	None	None	mission_bloodnavy - -	None	None	btl_ktv03 25482 25320 -6831
54009	Quest_54009	<$>56742</>	<$>177303</>	<$>177305</>	<$>177306</>	<$>177307</>	None	None	None	<$>47503</>	<$>177302</>	<$>177304</>	<$>177302</>	<$>47503</>	None	None	None	office_auch	cas_basic	cas_basic	cas_basic	office_auch	None	None	None	C1_AUCH_SIMON	C1_CAS_ELISA	C1_CAS_ELISA	C1_CAS_ELISA	C1_AUCH_VALLERIA	None	None	None	130	130	130	130	130	1	1	1	<$>13438</>	<$>27187</>	<$>27187</>	<$>27187</>	<$>13438</>	None	None	None	<$>177301</>	office_auch	C1_AUCH_SIMON	<$>177300</>	5	Scout	None	None	mission_masung_cas01 - - mission_masung_cas02 - - mission_masung_cas03 - -	None	None	None	None	None
54010	Quest_54010	<$>177310</>	<$>177311</>	None	None	None	None	None	None	<$>47402</>	<$>47402</>	None	None	None	None	None	None	dun_jaq05	dun_jaq05	None	None	None	None	None	None	JAQ_UNDER_GATE_OPEN	JAQ_UNDER_GATE_OPEN	None	None	None	None	None	None	130	125	1	1	1	1	1	1	<$>13438</>	<$>13438</>	None	None	None	None	None	None	<$>177309</>	None	None	<$>177308</>	2	Scout	None	None	None	None	None	None	None	None
54011	Quest_54011	<$>177314</>	<$>177290</>	<$>177315</>	None	None	None	None	None	<$>47402</>	<$>81060</>	<$>47402</>	None	None	None	None	None	dun_jaq05	bst_lab	dun_jaq05	None	None	None	None	None	C1_AUCH_VALLERIA_Ven	C1_BST_MARCHETTI	C1_AUCH_VALLERIA_Ven	None	None	None	None	None	130	130	130	1	1	1	1	1	<$>13438</>	<$>27187</>	<$>13438</>	None	None	None	None	None	<$>177313</>	None	None	<$>177312</>	3	Scout	None	None	None	None	None	None	None	None
54012	Quest_54012	<$>177318</>	<$>177319</>	<$>177314</>	None	None	None	None	None	<$>47402</>	<$>16310</>	<$>47402</>	None	None	None	None	None	dun_jaq05	office_auch	dun_jaq05	None	None	None	None	None	C1_AUCH_VALLERIA_Ven	C1_AUCH_SIMON	C1_AUCH_VALLERIA_Ven	None	None	None	None	None	130	125	130	1	1	1	1	1	<$>13438</>	<$>27187</>	<$>96424</>	None	None	None	None	None	<$>177317</>	None	None	<$>177316</>	3	Scout	None	dun_jaq05 -16828 13527	None	None	None	None	None	None
19001	Quest_19001	<$>56745</>	<$>56746</>	None	None	None	None	None	None	<$>1293</>	<$>1293</>	None	None	None	None	None	None	coim_basic	coim_basic	None	None	None	None	None	None	C1_COIM_IRAWAN	C1_COIM_IRAWAN	None	None	None	None	None	None	64	64	1	1	1	1	1	1	<$>13438</>	<$>13438</>	None	None	None	None	None	None	<$>56744</>	coim_basic	C1_COIM_IRAWAN	<$>13206</>	2	Scout	None	None	None	None	None	None	None	None
19002	Quest_19002	<$>56747</>	<$>56746</>	None	None	None	None	None	None	<$>1293</>	<$>1293</>	None	None	None	None	None	None	coim_basic	coim_basic	None	None	None	None	None	None	C1_COIM_IRAWAN	C1_COIM_IRAWAN	None	None	None	None	None	None	64	64	1	1	1	1	1	1	<$>13438</>	<$>13438</>	None	None	None	None	None	None	<$>56747</>	coim_basic	C1_COIM_IRAWAN	<$>47644</>	2	Scout	None	None	None	None	None	None	None	None
19003	Quest_19003	<$>56748</>	<$>56746</>	None	None	None	None	None	None	<$>1293</>	<$>1293</>	None	None	None	None	None	None	coim_basic	coim_basic	None	None	None	None	None	None	C1_COIM_IRAWAN	C1_COIM_IRAWAN	None	None	None	None	None	None	64	64	1	1	1	1	1	1	<$>29998</>	<$>29998</>	None	None	None	None	None	None	<$>56748</>	coim_basic	C1_COIM_IRAWAN	<$>13208</>	2	Scout	None	None	None	None	None	None	None	None
19501	Quest_19501	<$>54387</>	None	<$>54387</>	None	None	None	None	None	<$>47525</>	<$>28784</>	<$>47525</>	None	None	None	None	None	common_housein	common_housein	common_housein	None	None	None	None	None	C1_COMMON_HOUSEIN_URLIK	C1_COMMON_HOUSEIN_URLIK	C1_COMMON_HOUSEIN_URLIK	None	None	None	None	None	76	76	76	1	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	None	None	<$>125550</>	common_housein	C1_COMMON_HOUSEIN_URLIK	<$>56749</>	3	Scout	None	btl_auch02 - -	btl_auch03 -764 17456	None	None	None	None	None
19502	Quest_19502	None	<$>54387</>	None	None	None	None	None	None	<$>28785</>	<$>47525</>	None	None	None	None	None	None	common_housein	common_housein	None	None	None	None	None	None	C1_COMMON_HOUSEIN_URLIK	C1_COMMON_HOUSEIN_URLIK	None	None	None	None	None	None	76	76	1	1	1	1	1	1	<$>27187</>	<$>27187</>	None	None	None	None	None	None	<$>125551</>	common_housein	C1_COMMON_HOUSEIN_URLIK	<$>56752</>	2	Scout	btl_auch03 - -	None	None	None	None	None	None	None
19503	Quest_19503	<$>194041</>	<$>54387</>	<$>54383</>	None	None	None	None	None	<$>56757</>	<$>47525</>	<$>47525</>	None	None	None	None	None	dun_tor_dr	common_housein	common_housein	None	None	None	None	None	C1_TOR_TORSCHE	C1_COMMON_HOUSEIN_URLIK	C1_COMMON_HOUSEIN_VIKI	None	None	None	None	None	76	76	76	1	1	1	1	1	<$>27187</>	<$>27187</>	<$>27187</>	None	None	None	None	None	<$>163324</>	common_housein	C1_COMMON_HOUSEIN_URLIK	<$>56755</>	3	Scout	dun_tor_dr 2385 -41  btl_jaq02 - - common_housein - -	None	None	None	None	None	None	None
19504	Quest_19504	<$>54387</>	<$>56761</>	None	None	None	None	None	None	<$>47525</>	<$>56760</>	None	None	None	None	None	None	common_housein	common_housein	None	None	None	None	None	None	C1_COMMON_HOUSEIN_URLIK	C1_COMMON_HOUSEIN_URLIK	None	None	None	None	None	None	90	90	1	1	1	1	1	1	<$>27187</>	<$>27512</>	None	None	None	None	None	None	<$>56759</>	common_housein	C1_COMMON_HOUSEIN_URLIK	<$>56758</>	2	Choice	None	None	None	None	None	None	None	None
19505	Quest_19505	<$>56765</>	None	None	None	None	None	None	None	<$>56760</>	None	None	None	None	None	None	None	common_housein	None	None	None	None	None	None	None	C1_COMMON_HOUSEIN_URLIK	None	None	None	None	None	None	None	110	0	1	1	1	1	1	1	<$>56764</>	None	None	None	None	None	None	None	<$>56763</>	common_housein	C1_COMMON_HOUSEIN_URLIK	<$>56762</>	1	Choice	None	None	None	None	None	None	None	None
20001	Quest_20001	None	None	None	None	None	None	None	None	<$>28802</>	None	None	None	None	None	None	None	fld_reb	None	None	None	None	None	None	None	C1_REB_ANGIE	None	None	None	None	None	None	None	24	0	1	1	1	1	1	1	<$>13438</>	None	None	None	None	None	None	None	<$>125553</>	fld_reb	C1_REB_ANGIE	<$>13729</>	1	Scout	btl_ttr02 - -	None	None	None	None	None	None	None
20002	Quest_20002	<$>56770</>	<$>56771</>	None	None	None	None	None	None	<$>56769</>	<$>47338</>	None	None	None	None	None	None	fld_reb	fld_reb	None	None	None	None	None	None	C1_REB_ANGIE	C1_REB_ANGIE	None	None	None	None	None	None	24	24	1	1	1	1	1	1	<$>13438</>	<$>13438</>	None	None	None	None	None	None	<$>56768</>	fld_reb	C1_REB_ANGIE	<$>56767</>	2	Scout	None	None	None	None	None	None	None	None
20003	Quest_20003	<$>56772</>	<$>56771</>	None	None	None	None	None	None	<$>56769</>	<$>47338</>	<$>47338</>	None	None	None	None	None	fld_reb	fld_reb	fld_reb	None	None	None	None	None	C1_REB_ANGIE	C1_REB_ANGIE	C1_REB_ANGIE	None	None	None	None	None	24	24	24	1	1	1	1	1	<$>13438</>	<$>13438</>	<$>13438</>	None	None	None	None	None	<$>56772</>	fld_reb	C1_REB_ANGIE	<$>13731</>	3	Scout	None	None	None	None	None	None	None	None
20004	Quest_20004	None	None	None	None	None	None	None	None	<$>28802</>	None	None	None	None	None	None	None	fld_reb	None	None	None	None	None	None	None	C1_REB_ANGIE	None	None	None	None	None	None	None	24	0	1	1	1	1	1	1	<$>13438</>	None	None	None	None	None	None	None	<$>93770</>	fld_reb	C1_REB_ANGIE	<$>13732</>	1	Scout	btl_ttr02 - -	None	None	None	None	None	None	None
20005	Quest_20005	<$>56776</>	<$>56777</>	<$>56771</>	None	None	None	None	None	<$>3977</>	<$>47450</>	<$>47338</>	None	None	None	None	None	auch_basic	fld_reb	fld_reb	None	None	None	None	None	C1_COIM_GURTRUDE	C1_REB_ANGIE	C1_REB_ANGIE	None	None	None	None	None	22	31	31	1	1	1	1	1	<$>36236</>	<$>36236</>	<$>36236</>	None	None	None	None	None	<$>56775</>	fld_reb	C1_REB_ANGIE	<$>12281</>	3	Scout	None	auch_basic 872 -4900	None	None	None	None	None	None
20006	Quest_20006	<$>93009</>	<$>93010</>	<$>93011</>	None	None	None	None	None	<$>47338</>	<$>3977</>	<$>3977</>	None	None	None	None	None	fld_reb	auch_basic	auch_basic	None	None	None	None	None	C1_REB_ANGIE	TR_ANGIE	C1_AUCH_LORCH	None	None	None	None	None	120	120	120	1	1	1	1	1	<$>13438</>	<$>13438</>	<$>13438</>	None	None	None	None	None	<$>97888</>	fld_reb	C1_REB_ANGIE	<$>113056</>	3	Choice	None	auch_basic -1151 -4685	None	None	None	None	None	None
