ClassID	ClassName	CreateH	CreateX	CreateY	CreateZone	Direction	InitZoom	Latitude	Longitude	Name	Range	TargetDir	TargetH	TargetX	TargetY	TargetZone	ZoneMapOffsetX	ZoneMapOffsetY	ZoneMapType	ZoomMax	ZoomMin
71010	auch_saferoom_battle	0	0	0	None	0	1000	90	90	<$>3977</>	180	213	1629	2853	-2710	auch_battle	0	0	OUTSIDE	2200	200
71011	auch_battle_revival	0	0	0	None	0	1000	90	90	<$>64200</>	180	312	2586	6880	-860	auch_battle	0	0	INSIDE	2200	200
71012	reb_battle_revival	0	0	0	None	0	1000	90	90	<$>64201</>	180	296	417	8751	-2293	reb_battle	0	0	INSIDE	2200	200
71014	reb_saferoom_battle1	0	0	0	None	0	1000	90	90	<$>64202</>	180	0	0	-64	43	reb_saferoom	0	0	INSIDE	2200	200
71015	auch_battle_start	0	0	0	None	0	1000	90	90	<$>64203</>	180	312	1385	-9202	4426	auch_battle	0	0	INSIDE	2200	200
71016	reb_battle_start	0	0	0	None	0	1000	90	90	<$>64204</>	180	296	-494	-2181	11310	reb_battle	0	0	INSIDE	2200	200
71017	coim_battle_start1	0	0	0	None	0	1000	90	90	<$>64205</>	180	359	374	-8518	3976	coim_battle	0	0	INSIDE	2200	200
71018	coim_battle_start2	0	0	0	None	0	1000	90	90	<$>64206</>	180	200	-1088	8385	10885	coim_battle	0	0	INSIDE	2200	200
71019	sub_start1	0	0	0	None	0	1000	90	90	<$>64207</>	180	1	-198	-9549	8934	reb_battle	0	0	INSIDE	2200	200
71020	sub_start2	0	0	0	None	0	1000	90	90	<$>64208</>	180	66	1329	-5801	-5586	auch_battle	0	0	INSIDE	2200	200
71023	sub_start3	0	0	0	None	0	1000	90	90	<$>64209</>	180	76	44	223	9639	sub_battle	0	0	INSIDE	2200	200
71024	sub_start4	0	0	0	None	0	1000	90	90	<$>64210</>	180	76	156	9978	-11923	sub_battle	0	0	INSIDE	2200	200
71025	coim_battle_sub1	0	0	0	None	0	1000	90	90	<$>64211</>	180	330	-695	-4899	12846	coim_battle	0	0	INSIDE	2200	200
71026	coim_battle_sub2	0	0	0	None	0	1000	90	90	<$>64212</>	180	289	-1090	1958	4677	coim_battle	0	0	INSIDE	2200	200
71027	coim_battle_top	0	0	0	None	0	1000	90	90	<$>227</>	180	200	839	-365	8764	coim_battle	0	0	INSIDE	2200	200
72001	wcc_basic-wcc_auch	1650	2821	-13874	wcc_basic	362	1000	40	92	<$>10118</>	300	83	22	734	1841	wcc_auch	0	0	OUTSIDE	2200	200
72002	wcc_auch-wcc_basic	30	1704	1924	wcc_auch	270	1000	30	-3	<$>3977</>	300	175	1477	2826	-11911	wcc_basic	0	-30	INSIDE	2200	200
72003	wcc_auch-wcc_ptv01	641	20094	-16440	wcc_auch	340	1000	30	-766	<$>28793</>	300	220	4022	2841	-136503	wcc_ptv01	-10	0	OUTSIDE	2200	200
72004	wcc_auch-wcc_auch02	790	-2820	-17524	wcc_auch	14	1000	26	-195	<$>28784</>	300	26	-4502	2671	8311	wcc_auch02	-25	0	OUTSIDE	2200	200
72005	wcc_auch-wcc_auch03	534	6639	-18410	wcc_auch	46	1000	19	-38	<$>28785</>	300	318	961	-13619	-13715	wcc_auch03	0	4	OUTSIDE	2200	200
72006	wcc_auch03-wcc_coim01	475	6962	-13209	wcc_auch03	330	1000	18	1	<$>28787</>	200	92	-1796	-10975	-13607	wcc_coim01	0	0	OUTSIDE	2200	200
72007	wcc_coim01-wcc_auch03	-1860	-11454	-13102	wcc_coim01	145	1000	18	1	<$>28785</>	300	92	474	6702	-12686	wcc_auch03	0	-32	OUTSIDE	2200	200
72008	wcc_auch03-wcc_auch	1057	-14125	-14283	wcc_auch03	39	487	34	-41	<$>10118</>	300	318	550	7236	-17688	wcc_auch	0	0	OUTSIDE	2200	200
72009	wcc_auch03-wcc_reb05	2111	6244	21975	wcc_auch03	170	1000	18	1	<$>28798</>	300	92	2596	18439	-9590	wcc_reb05	0	0	OUTSIDE	2200	200
72010	wcc_auch03-wcc_reb03	4948	-15311	19291	wcc_auch03	106	1000	34	467	<$>28796</>	300	97	-2134	16060	-15199	wcc_reb03	-25	0	OUTSIDE	2200	200
72011	wcc_reb05-wcc_reb04	2688	-5146	-16334	wcc_reb05	30	940	27	177	<$>28797</>	200	167	5163	1960	22181	wcc_reb04	0	0	OUTSIDE	2200	200
72012	wcc_reb04-wcc_reb05	5190	2150	23396	wcc_reb04	190	750	33	-27	<$>28798</>	200	330	2723	-4613	-15346	wcc_reb05	0	0	OUTSIDE	2200	200
72013	wcc_reb02-wcc_reb03	-8308	-12899	-25389	wcc_reb02	323	1000	13	611	<$>28796</>	300	25	-1964	-6948	15101	wcc_reb03	0	0	OUTSIDE	2200	200
72014	wcc_reb03-wcc_reb02	-2069	-7743	15460	wcc_reb03	116	487	42	-341	<$>28795</>	300	141	-8299	-13697	-24475	wcc_reb02	0	0	OUTSIDE	2200	200
72015	wcc_reb05-wcc_auch03	2544	19465	-9564	wcc_reb05	260	1000	18	1	<$>28785</>	300	268	2088	6208	20439	wcc_auch03	0	-32	OUTSIDE	2200	200
72016	wcc_reb03-wcc_auch03	-2405	18110	-14909	wcc_reb03	261	1000	30	0	<$>28785</>	300	305	4948	-14128	18810	wcc_auch03	0	0	OUTSIDE	2200	200
72017	wcc_auch02-wcc_auch	-4495	3263	9573	wcc_auch02	206	1000	21	-370	<$>10118</>	500	189	790	-2729	-16651	wcc_auch	0	0	OUTSIDE	2200	200
72018	wcc_ptv01-wcc_auch	4022	1742	-136995	wcc_ptv01	46	1000	48	-697	<$>10118</>	400	153	574	19530	-15314	wcc_auch	0	0	OUTSIDE	2200	400
72019	wcc_reb04-wcc_ttr02	4824	49257	-7320	wcc_reb04	295	1000	47	-187	<$>28802</>	200	0	1864	-33348	-11214	wcc_ttr02	-10	0	OUTSIDE	2200	200
72020	wcc_ttr02-wcc_reb04	2452	-32886	-12635	wcc_ttr02	0	1000	27	-163	<$>28797</>	500	125	4411	47164	-6873	wcc_reb04	0	0	OUTSIDE	2200	200
80000	11th_jaq05sq-reb_basic	0	-20130	-15026	11th_jaq05sq	3620	1000	25	-297	<$>3976</>	200	200	255	5329	-286	reb_basic	0	0	OUTSIDE	2200	200
80001	dun_casile02_hard_warp	0	0	0	None	10	1000	25	-297	<$>203813</>	200	200	-404	-2400	-350	dun_casile02_normal	0	0	OUTSIDE	2200	200
80002	dun_casile02_normal_warp	0	0	0	None	10	1000	25	-297	<$>208342</>	200	200	-404	-2400	-350	dun_casile02_hard	0	0	OUTSIDE	2200	200
80003	officeremergency_warp	0	0	0	None	89	1000	25	-297	<$>216968</>	200	200	-67	137	-10531	btl_bst02	0	0	OUTSIDE	2200	200
80004	officeremergency_warp2	0	0	0	None	288	1000	25	-297	<$>216968</>	200	200	663	-6554	-6200	btl_bah05	0	0	OUTSIDE	2200	200
