AGI	AnimType	AttachEffectIndex	AttachEffectIndexBattle	BodyType	BoneType	BuffMidOffset	BuffTopOffset	CHA	CON	Cache	Category	CharacterBuff	CharacterBuffLv	ClassID	ClassName	ClassType	ClothType	CollectCard	CommPoint	CostumeListFemale	CostumeListMale	Create	CreationCard	DEAD	DEX	DamageOffset	DefaultArmor	DefaultArmorName	DefaultInvenItem	DefaultInvenItemCount	DefaultLWeapon	DefaultRWeapon	DefaultStance	Dummy_N_LH	Dummy_N_RH	EdgeColor	EngName	EqpAchieveSet	EqpArmorSet	EqpArtifactSet	EqpAssistSet	EqpBackSet	EqpBeltSet	EqpBootsSet	EqpBreastSet	EqpCostumeSet	EqpEarSet	EqpFaceSet	EqpGloveSet	EqpHeadSet	EqpNeckSet	EqpRingSet	EqpShoulderSet	EqpWeaponSet	EquipTown	EventCard	ExpeditionTag	ExpertStance	Gender	HairType	HeadType	HitDummy	HitOffset	Home	IDL	INT	IconClass	JobDesc	JobSkill	JobSklName	KillVoice	LODDist	Mass	Name	OriginalDEADAni	PICK	PINCH	PoseType	RUN	RootNode	Rotation	RuneWordPercentage	STD	STR	STUN	ScaleF	ScaleM	SelfHitEffect	Size	TopDummy	UniqueHit	Value	VeteranStance	WLK	WeaponScale	WeightRatio	initLv
90	FGT	None	None	PC_SET_RUOSIBA_BODY	PC_SET_RUOSIBA	137	201	90	90	TRUE	Cityzen	ChaBLK	2	164	Ruosiba	RUOSIBA	Normal	0	0	None	None	Hire	155014	None	90	158	4106	SettlerLeather_Mystic	0	0	10000	208	Bareknuckle,EpeeGarde,SabreGarde,MaingaucheGarde	None	None	FFFFFF00	Ruosiba	None,Achieve	None,Leather,Coat,Robe	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None,FaceRuos	None,Glove,LGlove	None,HatRuos	None,Necklace	None,Ring	None,Shoulder	1600,1601,1602,1603	TRUE	0	78,72,62	None	Male	PC_SET_RUOSIBA_HAIR	PC_SET_RUOSIBA_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_FGT	90	fighter	<$>47009</>	1020	job_sprint2	None	1200	1.1	<$>97694</>	NO	PC_PICK_FGT	PC_PINCH_FGT	RUOSIBA	PC_RUN_FGT	Bip01	TRUE	0	PC_STD_RUOSIBA	90	PC_STUN_FGT	0	1.017	HIT_Blood_Human	S	Dummy_State	NO	540	None	PC_WLK_FGT	None	1	100
70	BLOODNAVYM	None	None	PC_SET_BLOODNAVYM_BODY	PC_SET_BLOODNAVYM	142	225	50	55	TRUE	Cityzen	ChaDEF	1	166	Hektor	HEKTOR	Normal	29141	0	None	None	Hire	22169	None	60	163	15102	ExperimentalLeatherFGT	0	0	125307	125302	Bareknuckle,BackGuard,BloodyPunisher	None	None	FFFFFF00	Hektor	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None,	None,Glove,LGlove	None	None,Necklace	None,Ring	None,Shoulder	100,13311,13312	TRUE	22323	80,33,69	None	Male	PC_SET_BLOODNAVYM_HAIR	PC_SET_BLOODNAVYM_HEAD	Bip01 Spine1	142	GranadoEspada	PC_IDL_BLOODNAVYM	40	fighter	<$>179645</>	1102	Saluete	None	1200	0.9	<$>179644</>	NO	PC_PICK_BLOODNAVYM	PC_PINCH_BLOODNAVYM	BLOODNAVYM	PC_RUN_BLOODNAVYM	Bip01	TRUE	0	PC_STD_BLOODNAVYM	85	PC_STUN_BLOODNAVYM	1	1.05	HIT_Blood_Human	S	Dummy_State	YES	360	None	PC_WLK_BLOODNAVYM	Pistol 0.8	1	100
70	BLOODNAVYF	None	None	PC_SET_BLOODNAVYF_BODY	PC_SET_BLOODNAVYF	135	198	50	55	TRUE	Cityzen	ChaATK	1	167	Nina	NINA	Normal	29142	0	None	None	Hire	22170	None	60	155	15102	ExperimentalLeatherFGT	0	0	125307	125302	Bareknuckle,BackGuard,BloodyPunisher	None	None	FFCC00FF	Nina	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None,	None,Glove,LGlove	None	None,Necklace	None,Ring	None,Shoulder	100,13311,13312	TRUE	22324	41,69,80	None	Female	PC_SET_BLOODNAVYF_HAIR	PC_SET_BLOODNAVYF_HEAD	Bip01 Spine1	135	GranadoEspada	PC_IDL_BLOODNAVYF	40	fighter	<$>179647</>	1103	Saluete2	None	1200	0.9	<$>179646</>	NO	PC_PICK_BLOODNAVYF	PC_PINCH_BLOODNAVYF	BLOODNAVYF	PC_RUN_BLOODNAVYF	Bip01	TRUE	0	PC_STD_BLOODNAVYF	85	PC_STUN_BLOODNAVYF	1	1	HIT_Blood_Human	S	Dummy_State	YES	360	None	PC_WLK_BLOODNAVYF	Pistol 0.8	1	100
50	KANO2	None	None	PC_SET_NAVYKANO_BODY	PC_SET_NAVYKANO	137	200	70	70	TRUE	Cityzen	ChaIncINT	1	169	Kano2	KANO2	Skirt	29144	0	None	None	Hire	22172	None	40	158	15106	ExperimentalRobe	0	0	10000	125306	Bareknuckle,Mythos	None	None	FFCC00FF	Blood Navy Kano	None,Achieve	None,Robe,Coat	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosKano2	None,Ear	None,FaceKano2	None,Glove	None,HatKano2,HatSchoolKano2,	None,Necklace	None,Ring	None,Shoulder	13317,13318	TRUE	22326	80,16,78	None	Female	PC_SET_NAVYKANO_HAIR	PC_SET_NAVYKANO_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KANO2	70	warlock	<$>184228</>	1105	Speedreading	None	1200	1	<$>184227</>	NO	PC_PICK_KANO2	PC_PINCH_KANO2	KANO2	PC_RUN_KANO2	Bip01	TRUE	0	PC_STD_KANO2	40	PC_STUN_KANO2	0.93	0	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_KANO2	None	1	100
50	KANO2	None	None	PC_SET_CHIEFKANO_BODY	PC_SET_CHIEFKANO	137	200	70	55	TRUE	Cityzen	ChaIncINT	1	170	Kano2Rare	KANO2RARE	Skirt	29145	0	None	None	Hire	22173	None	40	158	15106	ExperimentalRobe	0	0	10000	125306	Bareknuckle,Mythos	None	None	FFCC00FF	Commander Kano	None,Achieve	None,Robe,Coat	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosKano2	None,Ear	None,FaceKano2	None,Glove	None,HatSchoolKano2	None,Necklace	None,Ring	None,Shoulder	13319,13320	TRUE	22327	18,16,78	None	Female	PC_SET_CHIEFKANO_HAIR	PC_SET_CHIEFKANO_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KANO2	90	warlock	<$>184230</>	1105	Speedreading	None	1200	1	<$>184229</>	NO	PC_PICK_KANO2	PC_PINCH_KANO2	KANO2	PC_RUN_KANO2	Bip01	TRUE	0	PC_STD_KANO2	40	PC_STUN_KANO2	0.93	0	HIT_Blood_Human	S	Dummy_State	YES	345	None	PC_WLK_KANO2	None	1	100
75	BECKY	None	None	PC_SET_BECKY_BODY	PC_SET_BECKY	137	200	50	85	TRUE	Cityzen	ChaASPD	1	174	Becky	BECKY	Unique	29149	0	None	None	Hire	22177	None	55	158	15102	ExperimentalLeatherFGT	0	0	10000	125309	BareknuckleB2,FreezeOver	None	None	FFCC00FF	Becky	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None	None,Glove,LGlove	None,HatBecky	None,Necklace	None,Ring	None,Shoulder	13360,13361	TRUE	22331	43,68,14	None	Female	PC_SET_BECKY_HAIR	PC_SET_BECKY_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_BECKY	85	warlock	<$>193212</>	1108	IceBlocking	None	1200	1	<$>192817</>	NO	PC_PICK_BECKY	PC_PINCH_BECKY	BECKY	PC_RUN_BECKY	Bip01	TRUE	0	PC_STD_BECKY	40	PC_STUN_BECKY	1	0	HIT_Blood_Human	S	Dummy_State	YES	360	None	PC_WLK_BECKY	IceBrc 1.2	1	100
75	KEI	None	None	PC_SET_KEI_BODY	PC_SET_KEI	137	220	50	90	TRUE	Cityzen	ChaREle	2	175	Kei	KEI	Normal	29150	0	None	None	Hire	22178	None	50	158	15101	ExperimentalMetal	0	0	10000	125317	Bareknuckle,Gaebolg	None	None	FFCC00FF	Kei	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None	None,Ear	None	None,Glove,LGlove,MGlove	None	None,Necklace	None,Ring	None,Shoulder	13362,13363	TRUE	22332	81,46,90	None	Male	PC_SET_KEI_HAIR	PC_SET_KEI_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KEI	40	fighter	<$>193897</>	1109	Gias	None	1200	1	<$>193700</>	NO	PC_PICK_KEI	PC_PINCH_KEI	KEI	PC_RUN_KEI	Bip01	TRUE	0	PC_STD_KEI	90	PC_STUN_KEI	0	1.06	HIT_Blood_Human	S	Dummy_State	YES	335	None	PC_WLK_KEI	Javelin 1.8	1	100
60	BERTHEICE	Pc_BertheIce	None	PC_SET_BERTHEICE_BODY	PC_SET_BERTHEICE	137	200	50	40	TRUE	Cityzen	ChaMSATK	1	176	BertheIce	BERTHEICE	Unique	29151	0	None	None	Hire	22179	None	50	158	15104	CrecementoCoat	0	0	10000	125306	PhantomIllusion2,Todestrieb	None	None	FFCC00FF	Snowflake Berthe	None,Achieve	None,Coat,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible	None,Ear	None	None,Glove	None	None,Necklace	None,Ring	None,Shoulder	13371,13372,13373	TRUE	22333	78,77,64	None	Female	PC_SET_BERTHEICE_HAIR	PC_SET_BERTHEICE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_BERTHEICE	90	wizard	<$>193899</>	1110	Chills	None	1200	1	<$>193898</>	NO	PC_PICK_BERTHEICE	PC_PINCH_BERTHEICE	BERTHEICE	PC_RUN_BERTHEICE	Bip01	TRUE	0	PC_STD_BERTHEICE	50	PC_STUN_BERTHEICE	0.915	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_BERTHEICE	None	1	100
80	SCARLET	None	None	PC_SET_SCARLET_BODY	PC_SET_SCARLET	137	200	60	70	TRUE	Cityzen	ChaCRTATK	2	177	Scarlet	SCARLET	Unique	29152	0	None	None	Hire	22180	None	60	158	15102	ExperimentalLeatherFGT	0	0	10000	125310	BareknuckleSC,Malediction	None	Dummy_BACK_Dagger_R1	FFCC00FF	Scarlet	None,Achieve	None,Coat,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosScarlet	None,Ear	None	None,Glove,LGlove	None,HatScarlet	None,Necklace	None,Ring	None,Shoulder	13381,13382	TRUE	22334	53,82,16	None	Female	PC_SET_SCARLET_HAIR	PC_SET_SCARLET_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_SCARLET	40	wizard	<$>197310</>	1111	Jinx	None	1200	1	<$>197309</>	NO	PC_PICK_SCARLET	PC_PINCH_SCARLET	SCARLET	PC_RUN_SCARLET	Bip01	TRUE	0	PC_STD_SCARLET	90	PC_STUN_SCARLET	0.857	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_SCARLET	Dagger 0.5	1	100
80	CIEL	None	None	PC_SET_CIEL_BODY	PC_SET_CIEL	137	200	50	80	TRUE	Cityzen	ChaPCDEF	1	178	Ciel	CIEL	Normal	29153	0	None	None	Hire	22181	None	40	158	15102	ExperimentalLeatherFGT	0	0	10000	125326	Bareknuckle,Savate	None	Dummy_R_CALF	FFCC00FF	Ciel	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosCiel	None,Ear	None,FaceCiel	None,Glove,LGlove	None,HatCiel	None,Necklace	None,Ring	None,Shoulder	13383,13384	TRUE	22335	82,53,43	None	Female	PC_SET_CIEL_HAIR	PC_SET_CIEL_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_CIEL	40	fighter	<$>199245</>	1112	Disruption	None	1200	1	<$>199244</>	NO	PC_PICK_CIEL	PC_PINCH_FGT	CIEL	PC_RUN_CIEL	Bip01	TRUE	0	PC_STD_CIEL	85	PC_STUN_FGT	1	0	HIT_Blood_Human	S	Dummy_State	NO	345	None	PC_WLK_CIEL	None	1	100
60	HERMES	None	None	PC_SET_HERMES_BODY	PC_SET_HERMES	126	210	60	75	TRUE	Cityzen	ChaATK	1	179	Hermes	HERMES	Skirt	29154	0	None	None	Hire	22182	None	95	145	15104	ExperimentalCoatMUS	0	0	10000	125361	Bareknuckle,Whisper	None	None	FFCC00FF	Hermes	None,Achieve	None,Coat	None,Artifact	None,Fullmetalshell	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosHermes	None,Ear	None,	None,Glove,LGlove	None,HatHermes	None,Necklace	None,Ring	None,Shoulder	13387,13388	TRUE	22336	6,82,53	None	Female	PC_SET_HERMES_HAIR	PC_SET_HERMES_HEAD	Bip01 Spine1	126	GranadoEspada	PC_IDL_HERMES	50	musketeer	<$>200753</>	1113	Reloadbullet	None	1200	1	<$>200752</>	NO	PC_PICK_HERMES	PC_PINCH_HERMES	HERMES	PC_RUN_HERMES	Bip01	TRUE	0	PC_STD_HERMES	40	PC_STUN_HERMES	0.98	0	HIT_Blood_Human	S	Dummy_State	NO	345	None	PC_WLK_HERMES	None	1	100
75	KEI	None	None	PC_SET_KEI_BODY	PC_SET_KEI	137	200	50	90	TRUE	Cityzen	ChaREle	2	227	CustomKei	KEI	Normal	0	0	None	None	Hire	0	None	50	158	14000	NoArmor	0	0	10000	10000	Bareknuckle,CustomGaebolg	None	None	FFCC00FF	Kei	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None	None,Ear	None	None,Glove,LGlove,MGlove	None	None,Necklace	None,Ring	None,Shoulder	100,9434	TRUE	0	1,1,1	None	Male	PC_SET_KEI_HAIR	PC_SET_KEI_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KEI	40	fighter	<$>193900</>	25110	CustomGias	None	1200	1	<$>193700</>	NO	PC_PICK_KEI	PC_PINCH_KEI	KEI	PC_RUN_KEI	Bip01	TRUE	0	PC_STD_KEI	90	PC_STUN_KEI	0	1.06	HIT_Blood_Human	S	Dummy_State	YES	335	None	PC_WLK_KEI	Javelin 1.8	1	100
60	JOSHUA	None	None	PC_SET_JOSHUA_BODY	PC_SET_JOSHUA	137	200	70	55	TRUE	Cityzen	ChaIncINT	1	230	Joshua	JOSHUA	Skirt	29155	0	None	None	Hire	22183	None	50	158	15004	CrecementoRobe	0	0	10000	7226	Bareknuckle,Sereni	None	None	FFFFFF00	Joshua	None,Achieve	None,Robe	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosJoshua	None,Ear	None,FaceJoshua,FaceJoshua2	None,Glove	None,HatJoshua	None,Necklace	None,Ring	None,Shoulder	13389,13390	TRUE	22337	50,40,93	None	Female	PC_SET_JOSHUA_HAIR	PC_SET_JOSHUA_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_JOSHUA	85	warlock	<$>203284</>	1114	Velmas	None	1200	1	<$>203283</>	NO	PC_PICK_JOSHUA	PC_PINCH_JOSHUA	JOSHUA	PC_RUN_JOSHUA	Bip01	TRUE	0	PC_STD_JOSHUA	30	PC_STUN_JOSHUA	0.89	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_JOSHUA	None	1	100
60	JOSHUA	None	None	PC_SET_JOSHUA2_BODY	PC_SET_JOSHUA	137	200	70	60	TRUE	Cityzen	ChaEvasion	1	231	Joshua2	JOSHUA2	Skirt	29156	0	None	None	Hire	22184	None	50	158	15106	ExperimentalRobe	0	0	10000	125306	Bareknuckle,SereniRare	None	None	FFCC00FF	Queen Sereni, Joshua	None,Achieve	None,Robe	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosJoshua	None,Ear	None,FaceJoshua2	None,Glove	None,HatJoshua	None,Necklace	None,Ring	None,Shoulder	13391,13392	TRUE	22338	82,20,93	None	Female	PC_SET_JOSHUA2_HAIR	PC_SET_JOSHUA2_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_JOSHUA	90	warlock	<$>203286</>	1115	Imaneti	None	1200	1	<$>203285</>	NO	PC_PICK_JOSHUA	PC_PINCH_JOSHUA	JOSHUA	PC_RUN_JOSHUA	Bip01	TRUE	0	PC_STD_JOSHUA	30	PC_STUN_JOSHUA	0.89	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_JOSHUA	None	1	100
65	YEGA2	None	None	PC_SET_YEGA2_BODY	PC_SET_YEGA2	137	200	50	90	TRUE	Cityzen	ChaMHP	1	232	Yeganeh2	YEGA2	Normal	29157	0	None	None	Hire	22185	None	55	158	15102	ExperimentalLeatherFGT	0	0	10000	125308	Bareknuckle,Grave	None	Dummy_BACK_THS	FFCC00FF	Scavenger Yeganeh	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None,	None,Glove,LGlove	None,HatYega2	None,Necklace	None,Ring	None,Shoulder	13393,13394	TRUE	22339	53,81,12	None	Male	PC_SET_YEGA2_HAIR	PC_SET_YEGA2_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_YEGA2	40	fighter	<$>204286</>	1116	Karma	None	1200	1	<$>204182</>	NO	PC_PICK_YEGA2	PC_PINCH_YEGA2	YEGA2	PC_RUN_YEGA2	Bip01	TRUE	0	PC_STD_YEGA2	90	PC_STUN_YEGA2	1	1	HIT_Blood_Human	S	Dummy_State	YES	360	None	PC_WLK_YEGA2	None	1	100
75	KAEL	None	None	PC_SET_KAEL_BODY	PC_SET_KAEL	137	200	50	75	TRUE	Cityzen	ChaIncAGI	2	233	Kael	KAEL	Normal	29158	0	None	None	Hire	22186	None	40	158	15001	CrecementoLeather	0	0	7229	7205	Bareknuckle,MiddleGuard,Belief	None	None	FFFFFF00	Kael	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosKael	None,Ear	None,FaceKael2	None,Glove,LGlove	None,HatKael2	None,Necklace	None,Ring	None,Shoulder	13395,13396,13397	TRUE	22340	20,40,50	None	Male	PC_SET_KAEL_HAIR	PC_SET_KAEL_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KAEL	40	fighter	<$>208333</>	1117	Shipide	None	1200	1	<$>172118</>	NO	PC_PICK_KAEL	PC_PINCH_KAEL	KAEL	PC_RUN_KAEL	Bip01	TRUE	0	PC_STD_KAEL	85	PC_STUN_KAEL	0.95	1.011	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_KAEL	None	1	100
90	KAEL	None	None	PC_SET_KAELRARE_BODY	PC_SET_KAELRARE	137	200	50	65	TRUE	Cityzen	ChaATK	1	234	KaelRare	KAELRARE	Normal	29159	0	None	None	Hire	22187	None	40	158	15102	ExperimentalLeatherFGT	0	0	125301	125314	Bareknuckle,MiddleGuard,BeliefRare	None	None	FFCC00FF	KaelRare	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosKael	None,Ear	None,FaceKael,FaceKael2	None,Glove,LGlove	None,HatKael,HatKael2	None,Necklace	None,Ring	None,Shoulder	13398,13399,13400	TRUE	22341	20,61,82	None	Male	PC_SET_KAELRARE_HAIR	PC_SET_KAELRARE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_KAELRARE	40	fighter	<$>208335</>	1118	Lataein	None	1200	1	<$>208334</>	NO	PC_PICK_KAEL	PC_PINCH_KAEL	KAEL	PC_RUN_KAEL	Bip01	TRUE	0	PC_STD_KAEL	75	PC_STUN_KAEL	0.95	1.011	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_KAEL	None	1	100
50	RACHEL2	None	None	PC_SET_RACHEL2_BODY	PC_SET_RACHEL2	137	200	70	55	TRUE	Cityzen	ChaATK	1	235	Rachel2	RACHEL2	Unique	29160	0	None	None	Hire	22188	None	95	158	15104	ExperimentalCoatMUS	0	0	10000	125307	BareknuckleRA,Elegance	None	Dummy_R_PELVIS	FFCC00FF	Rachel2	None,Achieve	None,Coat,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosRachel2,CosRachelEx	None,Ear	None	None,Glove,LGlove	None,HatRachel2	None,Necklace	None,Ring	None,Shoulder	13401,13402	TRUE	22342	18,50,16	None	Female	PC_SET_RACHEL2_HAIR	PC_SET_RACHEL2_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_RACHEL2	80	wizard	<$>208337</>	1119	MagicBullet	Anies,BLudin,ClairCG,ClairCN,CLeonele,Dolores,Evil,Ion,Jaina,Kano2,Kano2Rare,Kess,Leonele,Lorraine,Mary,SLudin,Viki,CatherineDEX,CatherineINT,CatherineREAL,CatherineSTR,Panfilo,PanfiloBattle,Ramiro,Tiburon	1200	1	<$>208336</>	NO	PC_PICK_RACHEL2	PC_PINCH_RACHEL2	RACHEL2	PC_RUN_RACHEL2	Bip01	TRUE	0	PC_STD_RACHEL2	20	PC_STUN_RACHEL2	0.93	0	HIT_Blood_Human	S	Dummy_State	YES	370	None	PC_WLK_RACHEL2	Pistol 0.5	1	100
50	RACHEL2	None	None	PC_SET_RACHEL2RARE_BODY	PC_SET_RACHEL2RARE	137	200	70	55	TRUE	Cityzen	ChaATK	1	236	Rachel2Rare	RACHEL2RARE	Unique	29161	0	None	None	Hire	22189	None	95	158	15104	ExperimentalCoatMUS	0	0	10000	125307	BareknuckleRA,Elegance1	None	Dummy_R_PELVIS1	FFCC00FF	Rachel2Rare	None,Achieve	None,Coat,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosRachel2	None,Ear	None,FaceRachel2Rare	None,Glove,LGlove	None,HatRachel2	None,Necklace	None,Ring	None,Shoulder	13403,13404	TRUE	22343	6,71,18	None	Female	PC_SET_RACHEL2RARE_HAIR	PC_SET_RACHEL2RARE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_RACHEL2	80	wizard	<$>208339</>	1120	MagicBullet2	None	1200	1	<$>208338</>	NO	PC_PICK_RACHEL2	PC_PINCH_RACHEL2	RACHEL2	PC_RUN_RACHEL2	Bip01	TRUE	0	PC_STD_RACHEL2	20	PC_STUN_RACHEL2	0.93	0	HIT_Blood_Human	S	Dummy_State	YES	370	None	PC_WLK_RACHEL2	Pistol 0.5	1	100
70	DARIARARE	None	None	PC_SET_DARIARARE_BODY	PC_SET_DARIARARE	126	184	50	80	TRUE	Cityzen	ChaDefIP	1	237	DariaRare	DARIARARE	Normal	29162	0	None	None	Hire	22190	None	40	145	15101	ExperimentalMetal	0	0	10000	125302	Bareknuckle,Balisada	None	None	FFCC00FF	Crusader Daria	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosDariaRare	None,Ear	None,FaceDariaRare	None,Glove,LGlove,MGlove	None,HatDariaRare	None,Necklace	None,Ring	None,Shoulder	13405,13406	TRUE	22344	20,34,83	None	Female	PC_SET_DARIARARE_HAIR	PC_SET_DARIARARE_HEAD	Bip01 Spine1	126	GranadoEspada	PC_IDL_DARIARARE	30	fighter	<$>210521</>	1022	Trigger	None	1200	0.9	<$>210520</>	NO	PC_PICK_DARIARARE	PC_PINCH_DARIARARE	DARIARARE	PC_RUN_DARIARARE	Bip01	TRUE	0	PC_STD_DARIARARE	90	PC_STUN_DARIARARE	0.95	0	HIT_Blood_Human	S	Dummy_State	NO	360	None	PC_WLK_DARIARARE	None	1	100
70	EILEEN	None	Pc_Eileen	PC_SET_EILEEN_BODY	PC_SET_EILEEN	137	200	60	60	TRUE	Cityzen	ChaATK	1	238	Eileen	EILEEN	Unique	29163	0	None	None	Hire	22191	None	40	158	15001	CrecementoLeather	0	0	10000	7224	RogSlaysh,BlackCat	None	N/A	FFFFFF00	Eileen	None,Achieve	None,Leather	None,Artifact	None,ElementalSphere	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosEileen	None,Ear	None,FaceEileen	None,Glove,LGlove	None,HatEileen	None,Necklace	None,Ring	None,Shoulder	13407,13408	TRUE	22345	61,20,15	None	Female	PC_SET_EILEEN_HAIR	PC_SET_EILEEN_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_EILEEN	85	warlock	<$>212194</>	1121	MindStill	None	1200	1	<$>212193</>	NO	PC_PICK_EILEEN	PC_PINCH_EILEEN	EILEEN	PC_RUN_EILEEN	Bip01	TRUE	0	PC_STD_EILEEN	30	PC_STUN_EILEEN	1	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_EILEEN	None	1	100
50	EILEENRARE	None	Pc_EileenRare	PC_SET_EILEENRARE_BODY	PC_SET_EILEENRARE	137	200	80	55	TRUE	Cityzen	ChaCast	1	239	EileenRare	EILEENRARE	Unique	29164	0	None	None	Hire	22192	None	40	158	15106	ExperimentalRobe	0	0	10000	125311	ShoColla,ALS	None	N/A	FFCC00FF	Rubyana	None,Achieve	None,Robe	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosEileen	None,Ear	None,FaceEileenrare	None,Glove	None,HatEileen	None,Necklace	None,Ring	None,Shoulder	13409,13410	TRUE	22346	89,40,82	None	Female	PC_SET_EILEENRARE_HAIR	PC_SET_EILEENRARE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_EILEENRARE	90	warlock	<$>212196</>	1122	Majesty	None	1200	1	<$>212195</>	NO	PC_PICK_EILEENRARE	PC_PINCH_EILEENRARE	EILEENRARE	PC_RUN_EILEENRARE	Bip01	TRUE	0	PC_STD_EILEENRARE	30	PC_STUN_EILEENRARE	1	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_EILEENRARE	None	1	100
50	BERTHERARE	None	None	PC_SET_BERTHERARE_BODY	PC_SET_BERTHERARE	137	200	75	55	TRUE	Cityzen	ChaDEF	1	240	BertheRare	BERTHERARE	Skirt	29166	0	None	None	Hire	22194	None	40	158	15106	ExperimentalRobe	0	0	10000	125313	FirstAid3,Salvatize	None	None	FFCC00FF	Arbiternis Berthe	None,Achieve	None,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosBertheRare	None,Ear	None	None,Glove	None,HatBertherare	None,Necklace	None,Ring	None,Shoulder	13414,13415	TRUE	22348	92,56,34	None	Female	PC_SET_BERTHERARE_HAIR	PC_SET_BERTHERARE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_BERTHERARE	85	wizard	<$>213519</>	1124	Purification	None	1200	1	<$>213518</>	NO	PC_PICK_BERTHERARE	PC_PINCH_BERTHERARE	BERTHERARE	PC_RUN_BERTHERARE	Bip01	TRUE	0	PC_STD_BERTHERARE	40	PC_STUN_BERTHERARE	0.91	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_BERTHERARE	None	1	100
